date,location,daily_vaccinations
1/13/21,Vermont,3814
1/14/21,Vermont,1907
1/15/21,Vermont,2238
1/16/21,Vermont,2185
1/17/21,Vermont,2154
1/18/21,Vermont,2133
1/19/21,Vermont,2118
1/20/21,Vermont,1606
1/21/21,Vermont,1895
1/22/21,Vermont,1997
1/23/21,Vermont,2133
1/24/21,Vermont,2192
1/25/21,Vermont,2153
1/26/21,Vermont,1976
1/27/21,Vermont,2080
1/28/21,Vermont,2291
1/29/21,Vermont,2184
1/30/21,Vermont,2050
1/31/21,Vermont,2187
2/1/21,Vermont,2686
2/2/21,Vermont,2801
2/3/21,Vermont,2763
2/4/21,Vermont,2618
2/5/21,Vermont,2617
2/6/21,Vermont,2745
2/7/21,Vermont,2857
2/8/21,Vermont,2557
2/9/21,Vermont,2717
2/10/21,Vermont,2735
2/11/21,Vermont,2816
2/12/21,Vermont,2855
2/13/21,Vermont,2818
2/14/21,Vermont,2801
2/15/21,Vermont,2937
2/16/21,Vermont,3136
2/17/21,Vermont,3157
2/18/21,Vermont,3039
2/19/21,Vermont,3940
2/20/21,Vermont,4199
2/21/21,Vermont,4337
2/22/21,Vermont,4364
2/23/21,Vermont,4157
2/24/21,Vermont,4144
2/25/21,Vermont,4235
2/26/21,Vermont,3417
2/27/21,Vermont,3545
2/28/21,Vermont,3631
3/1/21,Vermont,3802
3/2/21,Vermont,3925
3/3/21,Vermont,4030
3/4/21,Vermont,3991
3/5/21,Vermont,4006
3/6/21,Vermont,3914
3/7/21,Vermont,4139
3/8/21,Vermont,4384
3/9/21,Vermont,4620
3/10/21,Vermont,4847
3/11/21,Vermont,5185
3/12/21,Vermont,5416
3/13/21,Vermont,6755
3/14/21,Vermont,5726
3/15/21,Vermont,5771
3/16/21,Vermont,5697
3/17/21,Vermont,5650
3/18/21,Vermont,5768
3/19/21,Vermont,5953
3/20/21,Vermont,4930
3/21/21,Vermont,6082
3/22/21,Vermont,5469
3/23/21,Vermont,5611
3/24/21,Vermont,5674
3/25/21,Vermont,5463
3/26/21,Vermont,5360
3/27/21,Vermont,5303
3/28/21,Vermont,5117
3/29/21,Vermont,5532
3/30/21,Vermont,5762
3/31/21,Vermont,6010
4/1/21,Vermont,6142
4/2/21,Vermont,6412
4/3/21,Vermont,8113
4/4/21,Vermont,7249
4/5/21,Vermont,7727
4/6/21,Vermont,7553
4/7/21,Vermont,7317
4/8/21,Vermont,7337
4/9/21,Vermont,7576
4/10/21,Vermont,6635
4/11/21,Vermont,7996
4/12/21,Vermont,8247
4/13/21,Vermont,9302
4/14/21,Vermont,8735
4/15/21,Vermont,9017
4/16/21,Vermont,8835
4/17/21,Vermont,7177
4/18/21,Vermont,8302
4/19/21,Vermont,7834
4/20/21,Vermont,7199
4/21/21,Vermont,7904
4/22/21,Vermont,7746
4/23/21,Vermont,7185
4/24/21,Vermont,8439
4/25/21,Vermont,7258
4/26/21,Vermont,7817
4/27/21,Vermont,7444
4/28/21,Vermont,7562
4/29/21,Vermont,7669
4/30/21,Vermont,8099
5/1/21,Vermont,7862
5/2/21,Vermont,7899
5/3/21,Vermont,7450
5/4/21,Vermont,7356
5/5/21,Vermont,7269
5/6/21,Vermont,7159
5/7/21,Vermont,6879
5/8/21,Vermont,6553
1/12/21,Veterans Health,
1/13/21,Veterans Health,27623
1/14/21,Veterans Health,28972
1/15/21,Veterans Health,30339
1/16/21,Veterans Health,28907
1/17/21,Veterans Health,28047
1/18/21,Veterans Health,27474
1/19/21,Veterans Health,27065
1/20/21,Veterans Health,25456
1/21/21,Veterans Health,34652
1/22/21,Veterans Health,37413
1/23/21,Veterans Health,40173
1/24/21,Veterans Health,42465
1/25/21,Veterans Health,44454
1/26/21,Veterans Health,41020
1/27/21,Veterans Health,44791
1/28/21,Veterans Health,37870
1/29/21,Veterans Health,37405
1/30/21,Veterans Health,37816
1/31/21,Veterans Health,38290
2/1/21,Veterans Health,37224
2/2/21,Veterans Health,38574
2/3/21,Veterans Health,38266
2/4/21,Veterans Health,33404
2/5/21,Veterans Health,33788
2/6/21,Veterans Health,34643
2/7/21,Veterans Health,41146
2/8/21,Veterans Health,42230
2/9/21,Veterans Health,42169
2/10/21,Veterans Health,44123
2/11/21,Veterans Health,50169
2/12/21,Veterans Health,51618
2/13/21,Veterans Health,53122
2/14/21,Veterans Health,54361
2/15/21,Veterans Health,55401
2/16/21,Veterans Health,60593
2/17/21,Veterans Health,56780
2/18/21,Veterans Health,56617
2/19/21,Veterans Health,53673
2/20/21,Veterans Health,51472
2/21/21,Veterans Health,44351
2/22/21,Veterans Health,44339
2/23/21,Veterans Health,44301
2/24/21,Veterans Health,45065
2/25/21,Veterans Health,43416
2/26/21,Veterans Health,43288
2/27/21,Veterans Health,53655
2/28/21,Veterans Health,56055
3/1/21,Veterans Health,57043
3/2/21,Veterans Health,52829
3/3/21,Veterans Health,54920
3/4/21,Veterans Health,56918
3/5/21,Veterans Health,59672
3/6/21,Veterans Health,51260
3/7/21,Veterans Health,50649
3/8/21,Veterans Health,50283
3/9/21,Veterans Health,49448
3/10/21,Veterans Health,50738
3/11/21,Veterans Health,52614
3/12/21,Veterans Health,54509
3/13/21,Veterans Health,66893
3/14/21,Veterans Health,58255
3/15/21,Veterans Health,62537
3/16/21,Veterans Health,63135
3/17/21,Veterans Health,62248
3/18/21,Veterans Health,61099
3/19/21,Veterans Health,59407
3/20/21,Veterans Health,46529
3/21/21,Veterans Health,54959
3/22/21,Veterans Health,50964
3/23/21,Veterans Health,50224
3/24/21,Veterans Health,49577
3/25/21,Veterans Health,48983
3/26/21,Veterans Health,48636
3/27/21,Veterans Health,49218
3/28/21,Veterans Health,49722
3/29/21,Veterans Health,50217
3/30/21,Veterans Health,49863
3/31/21,Veterans Health,50269
4/1/21,Veterans Health,50144
4/2/21,Veterans Health,49611
4/3/21,Veterans Health,48792
4/4/21,Veterans Health,47560
4/5/21,Veterans Health,43503
4/6/21,Veterans Health,45905
4/7/21,Veterans Health,45247
4/8/21,Veterans Health,41271
4/9/21,Veterans Health,39061
4/10/21,Veterans Health,40040
4/11/21,Veterans Health,39387
4/12/21,Veterans Health,41914
4/13/21,Veterans Health,39228
4/14/21,Veterans Health,38647
4/15/21,Veterans Health,40234
4/16/21,Veterans Health,39943
4/17/21,Veterans Health,36394
4/18/21,Veterans Health,34792
4/19/21,Veterans Health,32237
4/20/21,Veterans Health,32049
4/21/21,Veterans Health,30362
4/22/21,Veterans Health,29417
4/23/21,Veterans Health,28341
4/24/21,Veterans Health,27257
4/25/21,Veterans Health,26053
4/26/21,Veterans Health,24415
4/27/21,Veterans Health,24059
4/28/21,Veterans Health,23342
4/29/21,Veterans Health,22416
4/30/21,Veterans Health,21432
5/1/21,Veterans Health,20487
5/2/21,Veterans Health,19443
5/3/21,Veterans Health,18452
5/4/21,Veterans Health,18314
5/5/21,Veterans Health,17401
5/6/21,Veterans Health,16501
5/7/21,Veterans Health,15797
5/8/21,Veterans Health,14916
1/12/21,Virgin Islands,
1/13/21,Virgin Islands,315
1/14/21,Virgin Islands,272
1/15/21,Virgin Islands,250
1/16/21,Virgin Islands,219
1/17/21,Virgin Islands,201
1/18/21,Virgin Islands,188
1/19/21,Virgin Islands,179
1/20/21,Virgin Islands,175
1/21/21,Virgin Islands,189
1/22/21,Virgin Islands,206
1/23/21,Virgin Islands,228
1/24/21,Virgin Islands,214
1/25/21,Virgin Islands,199
1/26/21,Virgin Islands,230
1/27/21,Virgin Islands,251
1/28/21,Virgin Islands,268
1/29/21,Virgin Islands,312
1/30/21,Virgin Islands,373
1/31/21,Virgin Islands,376
2/1/21,Virgin Islands,388
2/2/21,Virgin Islands,423
2/3/21,Virgin Islands,459
2/4/21,Virgin Islands,513
2/5/21,Virgin Islands,518
2/6/21,Virgin Islands,500
2/7/21,Virgin Islands,496
2/8/21,Virgin Islands,488
2/9/21,Virgin Islands,479
2/10/21,Virgin Islands,476
2/11/21,Virgin Islands,422
2/12/21,Virgin Islands,401
2/13/21,Virgin Islands,388
2/14/21,Virgin Islands,402
2/15/21,Virgin Islands,403
2/16/21,Virgin Islands,336
2/17/21,Virgin Islands,349
2/18/21,Virgin Islands,354
2/19/21,Virgin Islands,451
2/20/21,Virgin Islands,521
2/21/21,Virgin Islands,548
2/22/21,Virgin Islands,548
2/23/21,Virgin Islands,639
2/24/21,Virgin Islands,612
2/25/21,Virgin Islands,590
2/26/21,Virgin Islands,548
2/27/21,Virgin Islands,470
2/28/21,Virgin Islands,464
3/1/21,Virgin Islands,469
3/2/21,Virgin Islands,406
3/3/21,Virgin Islands,386
3/4/21,Virgin Islands,548
3/5/21,Virgin Islands,526
3/6/21,Virgin Islands,557
3/7/21,Virgin Islands,523
3/8/21,Virgin Islands,512
3/9/21,Virgin Islands,574
3/10/21,Virgin Islands,638
3/11/21,Virgin Islands,535
3/12/21,Virgin Islands,548
3/13/21,Virgin Islands,596
3/14/21,Virgin Islands,597
3/15/21,Virgin Islands,601
3/16/21,Virgin Islands,623
3/17/21,Virgin Islands,660
3/18/21,Virgin Islands,681
3/19/21,Virgin Islands,706
3/20/21,Virgin Islands,698
3/21/21,Virgin Islands,709
3/22/21,Virgin Islands,704
3/23/21,Virgin Islands,732
3/24/21,Virgin Islands,748
3/25/21,Virgin Islands,800
3/26/21,Virgin Islands,789
3/27/21,Virgin Islands,814
3/28/21,Virgin Islands,864
3/29/21,Virgin Islands,867
3/30/21,Virgin Islands,897
3/31/21,Virgin Islands,930
4/1/21,Virgin Islands,939
4/2/21,Virgin Islands,951
4/3/21,Virgin Islands,865
4/4/21,Virgin Islands,801
4/5/21,Virgin Islands,795
4/6/21,Virgin Islands,780
4/7/21,Virgin Islands,774
4/8/21,Virgin Islands,840
4/9/21,Virgin Islands,858
4/10/21,Virgin Islands,916
4/11/21,Virgin Islands,944
4/12/21,Virgin Islands,961
4/13/21,Virgin Islands,965
4/14/21,Virgin Islands,939
4/15/21,Virgin Islands,850
4/16/21,Virgin Islands,817
4/17/21,Virgin Islands,841
4/18/21,Virgin Islands,837
4/19/21,Virgin Islands,825
4/20/21,Virgin Islands,782
4/21/21,Virgin Islands,724
4/22/21,Virgin Islands,632
4/23/21,Virgin Islands,573
4/24/21,Virgin Islands,474
4/25/21,Virgin Islands,470
4/26/21,Virgin Islands,468
4/27/21,Virgin Islands,428
4/28/21,Virgin Islands,414
4/29/21,Virgin Islands,436
4/30/21,Virgin Islands,463
5/1/21,Virgin Islands,488
5/2/21,Virgin Islands,486
5/3/21,Virgin Islands,487
5/4/21,Virgin Islands,494
5/5/21,Virgin Islands,389
5/6/21,Virgin Islands,440
5/7/21,Virgin Islands,395
5/8/21,Virgin Islands,377
1/12/21,Virginia,
1/13/21,Virginia,27229
1/14/21,Virginia,13614
1/15/21,Virginia,17876
1/16/21,Virginia,18573
1/17/21,Virginia,18991
1/18/21,Virginia,19270
1/19/21,Virginia,19470
1/20/21,Virginia,17933
1/21/21,Virginia,20608
1/22/21,Virginia,22459
1/23/21,Virginia,23485
1/24/21,Virginia,23729
1/25/21,Virginia,25249
1/26/21,Virginia,38276
1/27/21,Virginia,40808
1/28/21,Virginia,43758
1/29/21,Virginia,46189
1/30/21,Virginia,50946
1/31/21,Virginia,54508
2/1/21,Virginia,55407
2/2/21,Virginia,43769
2/3/21,Virginia,41989
2/4/21,Virginia,40095
2/5/21,Virginia,38440
2/6/21,Virginia,38094
2/7/21,Virginia,38593
2/8/21,Virginia,37831
2/9/21,Virginia,37197
2/10/21,Virginia,37771
2/11/21,Virginia,39162
2/12/21,Virginia,40141
2/13/21,Virginia,39675
2/14/21,Virginia,35980
2/15/21,Virginia,36818
2/16/21,Virginia,38559
2/17/21,Virginia,38966
2/18/21,Virginia,40084
2/19/21,Virginia,52950
2/20/21,Virginia,48702
2/21/21,Virginia,50009
2/22/21,Virginia,48869
2/23/21,Virginia,47775
2/24/21,Virginia,49057
2/25/21,Virginia,49284
2/26/21,Virginia,39615
2/27/21,Virginia,47360
2/28/21,Virginia,54414
3/1/21,Virginia,57354
3/2/21,Virginia,57929
3/3/21,Virginia,59592
3/4/21,Virginia,62240
3/5/21,Virginia,59952
3/6/21,Virginia,55707
3/7/21,Virginia,51391
3/8/21,Virginia,49929
3/9/21,Virginia,54612
3/10/21,Virginia,56591
3/11/21,Virginia,57278
3/12/21,Virginia,58784
3/13/21,Virginia,62152
3/14/21,Virginia,63765
3/15/21,Virginia,66502
3/16/21,Virginia,61944
3/17/21,Virginia,58693
3/18/21,Virginia,58069
3/19/21,Virginia,58771
3/20/21,Virginia,59415
3/21/21,Virginia,59552
3/22/21,Virginia,58341
3/23/21,Virginia,57494
3/24/21,Virginia,63163
3/25/21,Virginia,62509
3/26/21,Virginia,64262
3/27/21,Virginia,60673
3/28/21,Virginia,67028
3/29/21,Virginia,72383
3/30/21,Virginia,84012
3/31/21,Virginia,83888
4/1/21,Virginia,87342
4/2/21,Virginia,91083
4/3/21,Virginia,100970
4/4/21,Virginia,101058
4/5/21,Virginia,95899
4/6/21,Virginia,87650
4/7/21,Virginia,87049
4/8/21,Virginia,86215
4/9/21,Virginia,85211
4/10/21,Virginia,83590
4/11/21,Virginia,83703
4/12/21,Virginia,83810
4/13/21,Virginia,84656
4/14/21,Virginia,85999
4/15/21,Virginia,85845
4/16/21,Virginia,90436
4/17/21,Virginia,90434
4/18/21,Virginia,85988
4/19/21,Virginia,87911
4/20/21,Virginia,89000
4/21/21,Virginia,86407
4/22/21,Virginia,88988
4/23/21,Virginia,85810
4/24/21,Virginia,86223
4/25/21,Virginia,85460
4/26/21,Virginia,86267
4/27/21,Virginia,85038
4/28/21,Virginia,83505
4/29/21,Virginia,81784
4/30/21,Virginia,80111
5/1/21,Virginia,79191
5/2/21,Virginia,79264
5/3/21,Virginia,71930
5/4/21,Virginia,69502
5/5/21,Virginia,69901
5/6/21,Virginia,71861
5/7/21,Virginia,68969
5/8/21,Virginia,62089
1/12/21,Washington,
1/13/21,Washington,12671
1/14/21,Washington,14836
1/15/21,Washington,15680
1/16/21,Washington,16672
1/17/21,Washington,17267
1/18/21,Washington,17664
1/19/21,Washington,17948
1/20/21,Washington,19790
1/21/21,Washington,21169
1/22/21,Washington,22933
1/23/21,Washington,24963
1/24/21,Washington,23926
1/25/21,Washington,26748
1/26/21,Washington,26630
1/27/21,Washington,26811
1/28/21,Washington,28245
1/29/21,Washington,29134
1/30/21,Washington,29565
1/31/21,Washington,33566
2/1/21,Washington,33117
2/2/21,Washington,33451
2/3/21,Washington,33073
2/4/21,Washington,32318
2/5/21,Washington,31553
2/6/21,Washington,31975
2/7/21,Washington,31539
2/8/21,Washington,31046
2/9/21,Washington,29919
2/10/21,Washington,34713
2/11/21,Washington,34669
2/12/21,Washington,36081
2/13/21,Washington,36287
2/14/21,Washington,37336
2/15/21,Washington,35136
2/16/21,Washington,35726
2/17/21,Washington,30996
2/18/21,Washington,30817
2/19/21,Washington,40241
2/20/21,Washington,40779
2/21/21,Washington,39719
2/22/21,Washington,42211
2/23/21,Washington,41755
2/24/21,Washington,41214
2/25/21,Washington,43809
2/26/21,Washington,35285
2/27/21,Washington,37087
2/28/21,Washington,40672
3/1/21,Washington,45811
3/2/21,Washington,49655
3/3/21,Washington,53397
3/4/21,Washington,54350
3/5/21,Washington,55977
3/6/21,Washington,57804
3/7/21,Washington,59244
3/8/21,Washington,59036
3/9/21,Washington,59146
3/10/21,Washington,59317
3/11/21,Washington,62656
3/12/21,Washington,62964
3/13/21,Washington,61473
3/14/21,Washington,59802
3/15/21,Washington,58966
3/16/21,Washington,58644
3/17/21,Washington,57488
3/18/21,Washington,54519
3/19/21,Washington,54524
3/20/21,Washington,55386
3/21/21,Washington,58576
3/22/21,Washington,59936
3/23/21,Washington,57613
3/24/21,Washington,57497
3/25/21,Washington,58221
3/26/21,Washington,61142
3/27/21,Washington,63057
3/28/21,Washington,63858
3/29/21,Washington,65149
3/30/21,Washington,66890
3/31/21,Washington,68346
4/1/21,Washington,69891
4/2/21,Washington,70565
4/3/21,Washington,71929
4/4/21,Washington,72707
4/5/21,Washington,73347
4/6/21,Washington,72042
4/7/21,Washington,72823
4/8/21,Washington,72860
4/9/21,Washington,73022
4/10/21,Washington,72796
4/11/21,Washington,72446
4/12/21,Washington,73128
4/13/21,Washington,76666
4/14/21,Washington,77843
4/15/21,Washington,77578
4/16/21,Washington,75733
4/17/21,Washington,75802
4/18/21,Washington,75686
4/19/21,Washington,74747
4/20/21,Washington,72820
4/21/21,Washington,72641
4/22/21,Washington,73032
4/23/21,Washington,75677
4/24/21,Washington,74651
4/25/21,Washington,74379
4/26/21,Washington,74836
4/27/21,Washington,75085
4/28/21,Washington,74034
4/29/21,Washington,74713
4/30/21,Washington,73135
5/1/21,Washington,72914
5/2/21,Washington,71088
5/3/21,Washington,66756
5/4/21,Washington,63251
5/5/21,Washington,61576
5/6/21,Washington,59266
5/7/21,Washington,56477
5/8/21,Washington,55180
1/12/21,West Virginia,
1/13/21,West Virginia,7379
1/14/21,West Virginia,7665
1/15/21,West Virginia,10292
1/16/21,West Virginia,8872
1/17/21,West Virginia,8020
1/18/21,West Virginia,7452
1/19/21,West Virginia,7047
1/20/21,West Virginia,6845
1/21/21,West Virginia,6984
1/22/21,West Virginia,6651
1/23/21,West Virginia,8004
1/24/21,West Virginia,8493
1/25/21,West Virginia,7992
1/26/21,West Virginia,8262
1/27/21,West Virginia,8044
1/28/21,West Virginia,8151
1/29/21,West Virginia,8457
1/30/21,West Virginia,8794
1/31/21,West Virginia,8127
2/1/21,West Virginia,8048
2/2/21,West Virginia,7673
2/3/21,West Virginia,7591
2/4/21,West Virginia,7450
2/5/21,West Virginia,7408
2/6/21,West Virginia,8353
2/7/21,West Virginia,8896
2/8/21,West Virginia,9009
2/9/21,West Virginia,9030
2/10/21,West Virginia,9216
2/11/21,West Virginia,9147
2/12/21,West Virginia,8515
2/13/21,West Virginia,8749
2/14/21,West Virginia,9220
2/15/21,West Virginia,9532
2/16/21,West Virginia,9461
2/17/21,West Virginia,9062
2/18/21,West Virginia,8965
2/19/21,West Virginia,12741
2/20/21,West Virginia,11711
2/21/21,West Virginia,10990
2/22/21,West Virginia,10783
2/23/21,West Virginia,11000
2/24/21,West Virginia,11210
2/25/21,West Virginia,11715
2/26/21,West Virginia,8757
2/27/21,West Virginia,9710
2/28/21,West Virginia,9826
3/1/21,West Virginia,9780
3/2/21,West Virginia,9413
3/3/21,West Virginia,9568
3/4/21,West Virginia,9702
3/5/21,West Virginia,10366
3/6/21,West Virginia,9723
3/7/21,West Virginia,9878
3/8/21,West Virginia,9765
3/9/21,West Virginia,9973
3/10/21,West Virginia,9951
3/11/21,West Virginia,10386
3/12/21,West Virginia,11052
3/13/21,West Virginia,12176
3/14/21,West Virginia,11842
3/15/21,West Virginia,11953
3/16/21,West Virginia,11901
3/17/21,West Virginia,12035
3/18/21,West Virginia,11946
3/19/21,West Virginia,11514
3/20/21,West Virginia,11010
3/21/21,West Virginia,11326
3/22/21,West Virginia,11260
3/23/21,West Virginia,11387
3/24/21,West Virginia,11798
3/25/21,West Virginia,11969
3/26/21,West Virginia,12408
3/27/21,West Virginia,12887
3/28/21,West Virginia,13329
3/29/21,West Virginia,13257
3/30/21,West Virginia,13811
3/31/21,West Virginia,13788
4/1/21,West Virginia,14691
4/2/21,West Virginia,15123
4/3/21,West Virginia,13788
4/4/21,West Virginia,12827
4/5/21,West Virginia,12745
4/6/21,West Virginia,12284
4/7/21,West Virginia,12078
4/8/21,West Virginia,11088
4/9/21,West Virginia,10004
4/10/21,West Virginia,10465
4/11/21,West Virginia,11161
4/12/21,West Virginia,11244
4/13/21,West Virginia,11212
4/14/21,West Virginia,11111
4/15/21,West Virginia,10421
4/16/21,West Virginia,9691
4/17/21,West Virginia,8970
4/18/21,West Virginia,8501
4/19/21,West Virginia,8434
4/20/21,West Virginia,8539
4/21/21,West Virginia,8764
4/22/21,West Virginia,8781
4/23/21,West Virginia,8780
4/24/21,West Virginia,7979
4/25/21,West Virginia,7822
4/26/21,West Virginia,7833
4/27/21,West Virginia,7524
4/28/21,West Virginia,7182
4/29/21,West Virginia,7413
4/30/21,West Virginia,6993
5/1/21,West Virginia,6790
5/2/21,West Virginia,6657
5/3/21,West Virginia,6643
5/4/21,West Virginia,6542
5/5/21,West Virginia,5806
5/6/21,West Virginia,5263
5/7/21,West Virginia,4341
5/8/21,West Virginia,4271
1/12/21,Wisconsin,
1/13/21,Wisconsin,0
1/14/21,Wisconsin,6351
1/15/21,Wisconsin,10850
1/16/21,Wisconsin,10868
1/17/21,Wisconsin,10880
1/18/21,Wisconsin,10887
1/19/21,Wisconsin,10892
1/20/21,Wisconsin,12177
1/21/21,Wisconsin,12686
1/22/21,Wisconsin,13003
1/23/21,Wisconsin,14986
1/24/21,Wisconsin,16663
1/25/21,Wisconsin,16186
1/26/21,Wisconsin,14943
1/27/21,Wisconsin,16147
1/28/21,Wisconsin,17594
1/29/21,Wisconsin,20864
1/30/21,Wisconsin,23517
1/31/21,Wisconsin,26110
2/1/21,Wisconsin,28216
2/2/21,Wisconsin,29134
2/3/21,Wisconsin,30379
2/4/21,Wisconsin,26714
2/5/21,Wisconsin,26898
2/6/21,Wisconsin,26856
2/7/21,Wisconsin,35924
2/8/21,Wisconsin,35695
2/9/21,Wisconsin,35326
2/10/21,Wisconsin,35504
2/11/21,Wisconsin,39623
2/12/21,Wisconsin,38475
2/13/21,Wisconsin,39698
2/14/21,Wisconsin,30412
2/15/21,Wisconsin,30043
2/16/21,Wisconsin,31768
2/17/21,Wisconsin,30827
2/18/21,Wisconsin,30553
2/19/21,Wisconsin,38988
2/20/21,Wisconsin,38929
2/21/21,Wisconsin,39315
2/22/21,Wisconsin,39824
2/23/21,Wisconsin,38279
2/24/21,Wisconsin,38605
2/25/21,Wisconsin,39149
2/26/21,Wisconsin,31793
2/27/21,Wisconsin,33258
2/28/21,Wisconsin,34279
3/1/21,Wisconsin,35514
3/2/21,Wisconsin,37365
3/3/21,Wisconsin,38650
3/4/21,Wisconsin,40300
3/5/21,Wisconsin,42401
3/6/21,Wisconsin,42845
3/7/21,Wisconsin,42786
3/8/21,Wisconsin,43428
3/9/21,Wisconsin,41608
3/10/21,Wisconsin,40936
3/11/21,Wisconsin,40802
3/12/21,Wisconsin,41145
3/13/21,Wisconsin,50069
3/14/21,Wisconsin,43257
3/15/21,Wisconsin,43283
3/16/21,Wisconsin,45496
3/17/21,Wisconsin,45875
3/18/21,Wisconsin,46890
3/19/21,Wisconsin,46626
3/20/21,Wisconsin,38826
3/21/21,Wisconsin,50006
3/22/21,Wisconsin,50598
3/23/21,Wisconsin,49912
3/24/21,Wisconsin,50782
3/25/21,Wisconsin,52371
3/26/21,Wisconsin,54803
3/27/21,Wisconsin,56161
3/28/21,Wisconsin,55149
3/29/21,Wisconsin,55981
3/30/21,Wisconsin,55789
3/31/21,Wisconsin,55569
4/1/21,Wisconsin,56081
4/2/21,Wisconsin,56376
4/3/21,Wisconsin,57632
4/4/21,Wisconsin,57031
4/5/21,Wisconsin,56640
4/6/21,Wisconsin,55461
4/7/21,Wisconsin,55574
4/8/21,Wisconsin,56942
4/9/21,Wisconsin,58818
4/10/21,Wisconsin,59699
4/11/21,Wisconsin,63473
4/12/21,Wisconsin,65678
4/13/21,Wisconsin,66817
4/14/21,Wisconsin,66393
4/15/21,Wisconsin,62848
4/16/21,Wisconsin,61317
4/17/21,Wisconsin,60584
4/18/21,Wisconsin,58402
4/19/21,Wisconsin,59721
4/20/21,Wisconsin,59763
4/21/21,Wisconsin,59965
4/22/21,Wisconsin,61747
4/23/21,Wisconsin,62547
4/24/21,Wisconsin,58927
4/25/21,Wisconsin,56538
4/26/21,Wisconsin,51736
4/27/21,Wisconsin,51017
4/28/21,Wisconsin,50696
4/29/21,Wisconsin,48618
4/30/21,Wisconsin,45166
5/1/21,Wisconsin,43728
5/2/21,Wisconsin,40674
5/3/21,Wisconsin,38738
5/4/21,Wisconsin,37833
5/5/21,Wisconsin,36090
5/6/21,Wisconsin,35797
5/7/21,Wisconsin,32903
5/8/21,Wisconsin,31033
1/12/21,Wyoming,
